origin,destination,is_same_country,measurement_id,probe_id,timestamp,distance_km,rtt_obs_ms,rtt_dir_ms,delta_ms,tier,tier_label,unexplained_inflation,transits_external,external_asns,hop_count
Guatemala,Costa Rica,False,95452598,7528,1784207871,712,28.7,9.1,19.5,intra_sica,Intra-SICA,True,False,,10
Honduras,Costa Rica,False,95452598,7283,1784207881,623,70.3,8.2,62.1,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784207880,539,79.2,7.4,71.8,physical_exit,Salida física confirmada,False,True,12956;3257,14
Republica Dominicana,Costa Rica,False,95452598,7390,1784208779,1884,72.1,20.8,51.3,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784208777,712,27.9,9.1,18.7,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784208783,681,62.7,8.8,53.9,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784208783,623,69.9,8.2,61.7,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784208782,539,79.4,7.4,72.0,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784209676,681,62.9,8.8,54.1,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784209674,1884,71.8,20.8,50.9,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784209678,539,79.7,7.4,72.3,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784209680,623,70.5,8.2,62.3,physical_exit,Salida física confirmada,False,True,23520,11
Guatemala,Costa Rica,False,95452598,7528,1784209684,712,28.5,9.1,19.4,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784210576,681,62.7,8.8,53.9,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784210577,623,70.4,8.2,62.2,physical_exit,Salida física confirmada,False,True,23520,11
Guatemala,Costa Rica,False,95452598,7528,1784210577,712,28.6,9.1,19.5,intra_sica,Intra-SICA,True,False,,10
Republica Dominicana,Costa Rica,False,95452598,7390,1784210584,1884,71.9,20.8,51.0,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784210582,539,79.0,7.4,71.6,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784211475,623,70.4,8.2,62.2,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784211472,539,82.4,7.4,75.0,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784211483,681,62.5,8.8,53.7,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784211481,1884,71.8,20.8,51.0,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784211485,712,28.6,9.1,19.5,intra_sica,Intra-SICA,True,False,,10
Honduras,Costa Rica,False,95452598,7283,1784212375,623,70.6,8.2,62.3,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784212377,1884,71.7,20.8,50.9,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784212376,539,81.6,7.4,74.3,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784212380,681,62.3,8.8,53.4,intra_sica,Intra-SICA,True,False,,8
Guatemala,Costa Rica,False,95452598,7528,1784212382,712,28.3,9.1,19.2,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784213272,681,63.0,8.8,54.2,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784213277,623,70.2,8.2,62.0,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784213273,1884,71.4,20.8,50.6,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784213284,712,28.5,9.1,19.4,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784213284,539,82.3,7.4,74.9,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784214179,681,62.7,8.8,53.9,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784214177,623,70.5,8.2,62.3,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784214173,1884,71.7,20.8,50.8,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784214172,712,28.5,9.1,19.4,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784214180,539,82.1,7.4,74.7,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784215073,681,62.6,8.8,53.8,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784215076,623,70.0,8.2,61.8,physical_exit,Salida física confirmada,False,True,23520,11
Guatemala,Costa Rica,False,95452598,7528,1784215072,712,28.4,9.1,19.3,intra_sica,Intra-SICA,True,False,,10
Republica Dominicana,Costa Rica,False,95452598,7390,1784215083,1884,72.1,20.8,51.3,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784215081,539,81.9,7.4,74.5,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784215979,681,62.4,8.8,53.6,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784215979,1884,72.1,20.8,51.2,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784215977,712,28.4,9.1,19.3,intra_sica,Intra-SICA,True,False,,10
Honduras,Costa Rica,False,95452598,7283,1784215983,623,70.4,8.2,62.2,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784215983,539,82.0,7.4,74.6,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784216878,681,63.2,8.8,54.4,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784216878,1884,71.8,20.8,51.0,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784216874,712,28.3,9.1,19.2,intra_sica,Intra-SICA,True,False,,10
Honduras,Costa Rica,False,95452598,7283,1784216885,623,70.5,8.2,62.3,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784216883,539,83.5,7.4,76.1,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784217779,681,62.3,8.8,53.5,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784217776,623,70.1,8.2,61.9,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784217775,539,82.4,7.4,75.0,physical_exit,Salida física confirmada,False,True,12956;3257,14
Republica Dominicana,Costa Rica,False,95452598,7390,1784217784,1884,71.8,20.8,50.9,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784217782,712,28.8,9.1,19.7,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784218679,681,62.1,8.8,53.3,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784218679,623,70.7,8.2,62.5,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784218675,1884,72.1,20.8,51.2,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784218681,712,28.4,9.1,19.3,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784218681,539,83.2,7.4,75.8,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784219578,681,62.9,8.8,54.1,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784219574,623,69.9,8.2,61.7,physical_exit,Salida física confirmada,False,True,23520,11
Guatemala,Costa Rica,False,95452598,7528,1784219573,712,27.9,9.1,18.8,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784219572,539,82.7,7.4,75.3,physical_exit,Salida física confirmada,False,True,12956;3257,14
Republica Dominicana,Costa Rica,False,95452598,7390,1784219580,1884,71.8,20.8,51.0,intra_sica,Intra-SICA,True,False,,12
Honduras,Costa Rica,False,95452598,7283,1784220479,623,70.9,8.2,62.6,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784220478,1884,72.6,20.8,51.7,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784220476,539,82.8,7.4,75.4,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784220485,681,62.7,8.8,53.8,intra_sica,Intra-SICA,True,False,,8
Guatemala,Costa Rica,False,95452598,7528,1784220485,712,28.3,9.1,19.2,intra_sica,Intra-SICA,True,False,,10
Honduras,Costa Rica,False,95452598,7283,1784221376,623,70.3,8.2,62.1,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784221378,1884,72.8,20.8,51.9,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784221371,539,83.0,7.4,75.6,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784221382,681,62.6,8.8,53.8,intra_sica,Intra-SICA,True,False,,8
Guatemala,Costa Rica,False,95452598,7528,1784221385,712,28.3,9.1,19.2,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784222276,681,62.7,8.8,53.9,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784222277,1884,72.6,20.8,51.7,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784222278,712,28.1,9.1,19.0,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784222271,539,83.0,7.4,75.6,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784222284,623,70.3,8.2,62.0,physical_exit,Salida física confirmada,False,True,23520,11
Honduras,Costa Rica,False,95452598,7283,1784223172,623,70.4,8.2,62.2,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784223175,1884,72.5,20.8,51.6,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784223177,539,82.4,7.4,75.0,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784223183,681,62.9,8.8,54.1,intra_sica,Intra-SICA,True,False,,8
Guatemala,Costa Rica,False,95452598,7528,1784223182,712,28.7,9.1,19.6,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784224079,681,62.9,8.8,54.1,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784224074,623,70.7,8.2,62.5,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784224076,1884,72.9,20.8,52.1,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784224073,712,28.8,9.1,19.7,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784224076,539,83.0,7.4,75.6,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784224979,681,59.3,8.8,50.5,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784224978,623,66.8,8.2,58.5,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784224978,1884,69.1,20.8,48.2,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784224978,539,79.6,7.4,72.3,physical_exit,Salida física confirmada,False,True,12956;3257,14
Guatemala,Costa Rica,False,95452598,7528,1784224980,712,28.4,9.1,19.3,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784225874,681,59.3,8.8,50.5,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784225874,1884,69.4,20.8,48.6,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784225878,712,28.9,9.1,19.8,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784225874,539,79.4,7.4,72.0,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784225881,623,67.4,8.2,59.2,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784226772,1884,70.0,20.8,49.2,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784226775,712,28.3,9.1,19.2,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784226779,539,79.5,7.4,72.1,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784226784,681,59.0,8.8,50.2,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784226785,623,67.1,8.2,58.8,physical_exit,Salida física confirmada,False,True,23520,11
Honduras,Costa Rica,False,95452598,7283,1784227673,623,67.1,8.2,58.9,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784227675,1884,69.4,20.8,48.6,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784227671,539,79.2,7.4,71.8,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784227680,681,59.5,8.8,50.7,intra_sica,Intra-SICA,True,False,,8
Guatemala,Costa Rica,False,95452598,7528,1784227682,712,28.7,9.1,19.6,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784228571,681,59.7,8.8,50.9,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784228579,1884,69.6,20.8,48.8,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784228578,539,79.6,7.4,72.2,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784228584,623,66.9,8.2,58.7,physical_exit,Salida física confirmada,False,True,23520,11
Guatemala,Costa Rica,False,95452598,7528,1784228584,712,28.1,9.1,18.9,intra_sica,Intra-SICA,True,False,,10
Honduras,Costa Rica,False,95452598,7283,1784229474,623,66.9,8.2,58.7,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784229472,1884,68.3,20.8,47.5,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784229474,539,78.9,7.4,71.5,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784229484,681,59.2,8.8,50.4,intra_sica,Intra-SICA,True,False,,8
Guatemala,Costa Rica,False,95452598,7528,1784229483,712,28.4,9.1,19.3,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784230376,539,215.4,7.4,208.0,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784230384,681,59.0,8.8,50.2,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784230381,623,66.8,8.2,58.6,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784230383,1884,68.4,20.8,47.6,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784230385,712,27.9,9.1,18.8,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784231273,681,59.1,8.8,50.3,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784231274,623,67.3,8.2,59.1,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784231271,539,78.9,7.4,71.5,physical_exit,Salida física confirmada,False,True,12956;3257,14
Republica Dominicana,Costa Rica,False,95452598,7390,1784231282,1884,68.7,20.8,47.9,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784231283,712,28.5,9.1,19.4,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784232172,681,58.9,8.8,50.1,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784232176,623,66.8,8.2,58.6,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784232177,539,78.9,7.4,71.5,physical_exit,Salida física confirmada,False,True,12956;3257,14
Republica Dominicana,Costa Rica,False,95452598,7390,1784232181,1884,68.9,20.8,48.1,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784232181,712,28.6,9.1,19.5,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784233071,681,59.9,8.8,51.0,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784233074,623,67.1,8.2,58.9,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784233075,539,228.8,7.4,221.4,physical_exit,Salida física confirmada,False,True,12956;3257,14
Republica Dominicana,Costa Rica,False,95452598,7390,1784233080,1884,68.6,20.8,47.8,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784233081,712,28.6,9.1,19.5,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784233979,681,59.0,8.8,50.1,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784233972,623,66.8,8.2,58.5,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784233972,539,78.4,7.4,71.0,physical_exit,Salida física confirmada,False,True,12956;3257,14
Republica Dominicana,Costa Rica,False,95452598,7390,1784233982,1884,68.9,20.8,48.1,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784233981,712,28.2,9.1,19.1,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784234876,681,59.9,8.8,51.1,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784234873,623,67.3,8.2,59.1,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784234878,1884,68.8,20.8,48.0,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784234875,712,28.4,9.1,19.3,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784234875,539,78.9,7.4,71.5,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784235776,681,59.4,8.8,50.6,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784235778,1884,68.3,20.8,47.5,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784235778,539,75.8,7.4,68.4,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784235781,623,66.8,8.2,58.5,physical_exit,Salida física confirmada,False,True,23520,11
Guatemala,Costa Rica,False,95452598,7528,1784235785,712,28.2,9.1,19.1,intra_sica,Intra-SICA,True,False,,10
Republica Dominicana,Costa Rica,False,95452598,7390,1784236678,1884,68.7,20.8,47.9,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784236672,712,28.5,9.1,19.4,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784236671,539,200.8,7.4,193.4,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784236684,681,59.3,8.8,50.5,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784236685,623,67.1,8.2,58.9,physical_exit,Salida física confirmada,False,True,23520,11
Panama,Costa Rica,False,95452598,7104,1784237574,681,59.2,8.8,50.4,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784237573,623,67.1,8.2,58.9,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784237572,1884,68.3,20.8,47.5,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784237573,712,28.1,9.1,19.0,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784237583,539,76.4,7.4,69.0,physical_exit,Salida física confirmada,False,True,12956;3257,14
Guatemala,Costa Rica,False,95452598,7528,1784238476,712,28.4,9.1,19.3,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784238474,539,76.7,7.4,69.3,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784238480,681,59.6,8.8,50.8,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784238485,623,67.2,8.2,59.0,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784238481,1884,68.6,20.8,47.7,intra_sica,Intra-SICA,True,False,,12
Honduras,Costa Rica,False,95452598,7283,1784239378,623,67.3,8.2,59.1,physical_exit,Salida física confirmada,False,True,23520,11
Guatemala,Costa Rica,False,95452598,7528,1784239371,712,28.1,9.1,18.9,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784239384,681,58.9,8.8,50.1,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784239384,1884,68.9,20.8,48.1,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784239385,539,76.1,7.4,68.7,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784240275,681,59.6,8.8,50.8,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784240279,623,67.3,8.2,59.1,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784240271,539,75.9,7.4,68.5,physical_exit,Salida física confirmada,False,True,12956;3257,14
Republica Dominicana,Costa Rica,False,95452598,7390,1784240283,1884,68.3,20.8,47.5,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784240281,712,28.8,9.1,19.6,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784241172,681,58.9,8.8,50.1,intra_sica,Intra-SICA,True,False,,8
El Salvador,Costa Rica,False,95452598,7650,1784241175,539,79.8,7.4,72.4,physical_exit,Salida física confirmada,False,True,12956;3257,14
Honduras,Costa Rica,False,95452598,7283,1784241182,623,66.7,8.2,58.5,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784241185,1884,68.7,20.8,47.8,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784241181,712,28.6,9.1,19.5,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784242073,681,59.5,8.8,50.7,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784242078,623,66.7,8.2,58.5,physical_exit,Salida física confirmada,False,True,23520,11
Guatemala,Costa Rica,False,95452598,7528,1784242071,712,29.0,9.1,19.8,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784242074,539,194.0,7.4,186.7,physical_exit,Salida física confirmada,False,True,12956;3257,14
Republica Dominicana,Costa Rica,False,95452598,7390,1784242080,1884,71.0,20.8,50.2,intra_sica,Intra-SICA,True,False,,12
Panama,Costa Rica,False,95452598,7104,1784242974,681,59.1,8.8,50.3,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784242978,623,67.1,8.2,58.9,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784242973,1884,68.2,20.8,47.4,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784242977,539,79.3,7.4,71.9,physical_exit,Salida física confirmada,False,True,12956;3257,14
Guatemala,Costa Rica,False,95452598,7528,1784242980,712,28.4,9.1,19.3,intra_sica,Intra-SICA,True,False,,10
Republica Dominicana,Costa Rica,False,95452598,7390,1784243873,1884,68.7,20.8,47.9,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784243878,712,28.3,9.1,19.2,intra_sica,Intra-SICA,True,False,,10
El Salvador,Costa Rica,False,95452598,7650,1784243872,539,79.8,7.4,72.5,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784243881,681,59.6,8.8,50.7,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784243881,623,66.5,8.2,58.2,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784244775,1884,68.6,20.8,47.7,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784244777,712,28.7,9.1,19.6,intra_sica,Intra-SICA,True,False,,10
Panama,Costa Rica,False,95452598,7104,1784244781,681,60.5,8.8,51.7,intra_sica,Intra-SICA,True,False,,8
Honduras,Costa Rica,False,95452598,7283,1784244780,623,66.9,8.2,58.6,physical_exit,Salida física confirmada,False,True,23520,11
El Salvador,Costa Rica,False,95452598,7650,1784244784,539,219.4,7.4,212.0,physical_exit,Salida física confirmada,False,True,12956;3257,14
Panama,Costa Rica,False,95452598,7104,1784245679,681,60.3,8.8,51.5,intra_sica,Intra-SICA,True,False,,9
Honduras,Costa Rica,False,95452598,7283,1784245671,623,67.0,8.2,58.8,physical_exit,Salida física confirmada,False,True,23520,11
Republica Dominicana,Costa Rica,False,95452598,7390,1784245672,1884,68.2,20.8,47.4,intra_sica,Intra-SICA,True,False,,12
El Salvador,Costa Rica,False,95452598,7650,1784245677,539,75.5,7.4,68.1,physical_exit,Salida física confirmada,False,True,12956;3257,14
Guatemala,Costa Rica,False,95452598,7528,1784245682,712,28.2,9.1,19.1,intra_sica,Intra-SICA,True,False,,10
Honduras,Costa Rica,False,95452598,7283,1784246577,623,66.9,8.2,58.7,physical_exit,Salida física confirmada,False,True,23520,11
Panama,Costa Rica,False,95452598,7104,1784246585,681,60.5,8.8,51.7,intra_sica,Intra-SICA,True,False,,8
Republica Dominicana,Costa Rica,False,95452598,7390,1784246582,1884,68.2,20.8,47.3,intra_sica,Intra-SICA,True,False,,12
Guatemala,Costa Rica,False,95452598,7528,1784246582,712,28.3,9.1,19.2,intra_sica,Intra-SICA,True,False,,10
